workerid,proliferate.condition,attention,choice,item,polarity,response,trial_id,trial_no,type,voice,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.otherRegion,subject_information.price,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1087,All,1,,attention,olet,olet,,35,attention,attention,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1087,All,critical,,kappalainen,negative,kappalaista,,36,existential,passive,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1087,All,critical,,jokin2,negative,mitään mainintaa,,37,existential,active,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1087,All,critical,,jokin,negative,mitään mainintaa,,38,existential,active,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1087,All,critical,,persikka,negative,persikkaa,,39,existential,active,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1087,All,critical,,kappalainen,negative,kappalaista,,40,existential,active,24,Yes,,4,1,Female,"Suomi, ruotsi",,1,Uusimaa,Chrome,Windows,1920,1080,4.9712,
1046,All,,True,,,,example,,,,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin,positive,jokin maininta,,0,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,1,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,positive,persikka,,2,predicative,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,positive,valtio valtiossa,,3,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,positive,persikan,,4,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,positive,persikka,,5,predicative,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,positive, kappalainen,,6,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persoonallinen,positive,persoonallinen suhde,,7,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,positive,valtio valtiossa,,8,predicative,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,9,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,positive,persikka,,10,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,positive,kappalainen,,11,predicative,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,positive,valtio valtiossa,,12,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,13,predicative,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,positive,valtio valtiossa,,14,predicative,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persoonallinen,positive,persoonallinen suhde,,15,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,positive,kappalainen,,16,predicative,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,tulipalo,positive,tulipalo,,17,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin,positive,jokin maininta,,18,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,tulipalo,positive,tulipalo,,19,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,20,predicative,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,positive,kappalainen,,21,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,1,,attention,olet,olet,,22,attention,attention,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persoonallinen,negative,persoonallista suhdetta,,23,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,negative,persikkaa,,24,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,25,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,negative,kappalaista,,26,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,kappalainen,negative,kappalaista,,27,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin,negative,mitään mainintaa,,28,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,tulipalo,negative,tulipaloa,,29,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,negative,valtio valtiossa,,30,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin2,negative,mitään mainintaa,,31,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin,negative,mitään mainintaa,,32,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persikka,negative,persikkaa,,33,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,tulipalo,negative,tulipaloa,,34,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,persoonallinen,negative,persoonallista suhdetta,,35,existential,passive,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,1,,attention,on,on,,36,attention,attention,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,37,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,1,,attention,olen,olen,,38,attention,attention,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,jokin2,positive,jokin maininta,,39,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1046,All,critical,,valtio,negative,valtiota valtiossa,,40,existential,active,22,Yes,,3,1,Male,Suomi,,1,Varsinais-Suomi,Chrome,Windows,1080,1920,5.0841,
1093,All,,True,,,,example,,,,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,positive,valtion valtiossa,,0,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,tulipalo,positive,tulipalo,,1,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,2,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,3,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,positive,valtion valtiossa,,4,predicative,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,positive,kappalainen,,5,predicative,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,positive,persikka,,6,predicative,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persoonallinen,positive,persoonallinen suhde,,7,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,tulipalo,positive,tulipalo,,8,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,positive,kappalainen,,9,predicative,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,positive, kappalainen,,10,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,11,predicative,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin,positive,jokin maininta,,12,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,positive,persikan,,13,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,positive,persikan,,14,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,positive,persikka,,15,predicative,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin,positive,jokin maininta,,16,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,positive,kappalaisen,,17,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,18,predicative,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persoonallinen,positive,persoonallinen suhde,,19,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,positive,valtion valtiossa,,20,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,positive,valtion valtiossa,,21,predicative,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,1,,attention,on,on,,22,attention,attention,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,23,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin,negative,mitään mainintaa,,24,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin2,negative,mitään mainintaa,,25,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,negative,valtion valtiossa,,26,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,tulipalo,negative,tulipaloa,,27,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin2,positive,jokin maininta,,28,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,negative,kappalaista,,29,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persoonallinen,negative,persoonallinen suhde,,30,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persoonallinen,negative,persoonallinen suhde,,31,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,32,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,1,,attention,olen,olen,,33,attention,attention,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,kappalainen,negative,kappalaista,,34,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,valtio,negative,valtion valtiossa,,35,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,jokin,negative,mitään mainintaa,,36,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,tulipalo,negative,tulipaloa,,37,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,negative,persikka,,38,existential,active,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,1,,attention,olet,olet,,39,attention,attention,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1093,All,critical,,persikka,negative,persikkaa,,40,existential,passive,26,Yes,,0,1,Male,Suomi,,0,Pohjois-Karjala,Firefox,Windows,1080,1920,3.652633333333333,
1032,All,,True,,,,example,,,,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,positive,persikka,,0,predicative,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,positive,valtio valtiossa,,1,predicative,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,positive,kappalainen,,2,predicative,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,3,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,positive,persikka,,4,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin,positive,jokin maininta,,5,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,6,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,positive,valtio valtiossa,,7,predicative,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,positive,valtio valtiossa,,8,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,positive, kappalainen,,9,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,10,predicative,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,positive,kappalainen,,11,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,12,predicative,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,positive,valtio valtiossa,,13,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin,positive,jokin maininta,,14,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persoonallinen,positive,persoonallinen suhde,,15,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,positive,kappalainen,,16,predicative,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,positive,persikan,,17,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,tulipalo,positive,tulipalon,,18,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,tulipalo,positive,tulipalo,,19,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persoonallinen,positive,persoonallinen suhde,,20,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,positive,persikka,,21,predicative,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persoonallinen,negative,persoonallista suhdetta,,22,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,1,,attention,olen,olen,,23,attention,attention,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin2,positive,jokin maininta,,24,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,negative,persikkaa,,25,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin,negative,mitään mainintaa,,26,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,1,,attention,on,on,,27,attention,attention,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,negative,kappalaista,,28,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,negative,valtiota valtiossa,,29,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persikka,negative,persikkaa,,30,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,valtio,negative,valtiota valtiossa,,31,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,tulipalo,negative,tulipaloa,,32,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin2,negative,mitään mainintaa,,33,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,persoonallinen,negative,persoonallista suhdetta,,34,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,35,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,jokin,negative,mitään mainintaa,,36,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,37,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,tulipalo,negative,tulipaloa,,38,existential,passive,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,1,,attention,olet,olet,,39,attention,attention,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1032,All,critical,,kappalainen,negative,kappalaista,,40,existential,active,60,Yes,,3,2,Male,suomi,,1,Uusimaa,Chrome,Windows,864,1536,6.8670333333333335,
1086,All,,True,,,,example,,,,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,kappalainen,positive,kappalaisen,,0,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,valtio,positive,valtio valtiossa,,1,predicative,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,valtio,positive,valtio valtiossa,,2,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persikka,positive,persikan,,3,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,harvinainen,positive,harvinaisen erikoistapauksen,,4,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,valtio,positive,valtio valtiossa,,5,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,valtio,positive,valtio valtiossa,,6,predicative,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,jokin,positive,jonkin maininnan,,7,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,kappalainen,positive,kappalainen,,8,predicative,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,9,predicative,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persoonallinen,positive,persoonallinen suhde,,10,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persikka,positive,persikan,,11,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persoonallinen,positive,persoonallinen suhde,,12,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,jokin,positive,jokin maininta,,13,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,kappalainen,positive,kappalainen,,14,predicative,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,15,predicative,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persikka,positive,persikka,,16,predicative,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,kappalainen,positive,kappalaisen,,17,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,tulipalo,positive,tulipalon,,18,existential,active,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,persikka,positive,persikka,,19,predicative,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,harvinainen,positive,harvinaisen erikoistapauksen,,20,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,tulipalo,positive,tulipalon,,21,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,1,,attention,olen,olen,,22,attention,attention,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
1086,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,23,existential,passive,38,Yes,,5,1,Male,Suomi,,1,Kanta-Häme,Firefox,Windows,1080,1920,2.7649166666666667,
